-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     1600.0000     31.5752       -7.3098       -168.1836     100.5461      32.4354       -109.6521     
     1800.0000     32.5281       -0.8958       -188.6760     104.3223      38.8493       -130.1445     
     2000.0000     33.2852       5.6885        -209.8920     107.7902      45.4336       -151.3605     
     2200.0000     33.8787       12.4074       -231.7743     110.9917      52.1525       -173.2429     
     2400.0000     34.3366       19.2309       -254.2732     113.9600      58.9761       -195.7417     
     2600.0000     34.6840       26.1346       -277.3447     116.7228      65.8798       -218.8132     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3CO
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 3.0000
     O 1.0000
   Formation Enthalpy at 298K =          -2.4832 kcal/mol
   Formation Free Gibbs Energy at 298K = -21.5215 kcal/mol
   Molecular Weight =                    43.0450 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.0293       -2.4592       -21.6494      63.9672       0.0240        -0.1279       
     600.0000      18.1260       2.1273        -42.4649      74.3202       4.6105        -20.9434      
     800.0000      20.9679       6.0503        -57.9046      79.9436       8.5335        -36.3831      
     1000.0000     23.0923       10.4667       -74.3955      84.8622       12.9499       -52.8740      
     1200.0000     24.6830       15.2517       -91.8121      89.2199       17.7350       -70.2906      
     1400.0000     25.8882       20.3142       -110.0530     93.1195       22.7975       -88.5315      
     1600.0000     26.8206       25.5889       -129.0347     96.6397       28.0721       -107.5132     
     1800.0000     27.5578       31.0296       -148.6878     99.8430       33.5128       -127.1663     
     2000.0000     28.1430       36.6019       -168.9540     102.7780      39.0852       -147.4325     
     2200.0000     28.6012       42.2783       -189.7837     105.4827      44.7615       -168.2622     
     2400.0000     28.9536       48.0354       -211.1338     107.9871      50.5186       -189.6123     
     2600.0000     29.2197       53.8540       -232.9668     110.3157      56.3372       -211.4453     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2CHO
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 3.0000
     O 1.0000
   Formation Enthalpy at 298K =          3.0461 kcal/mol
   Formation Free Gibbs Energy at 298K = -15.7662 kcal/mol
   Molecular Weight =                    43.0450 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.9666       3.0720        -15.8925      63.2150       0.0259        -0.1263       
     600.0000      19.4062       8.0241        -36.6153      74.3989       4.9780        -20.8491      
     800.0000      21.9891       12.1804       -52.1073      80.3596       9.1343        -36.3411      
     1000.0000     23.7736       16.7668       -68.7025      85.4693       13.7207       -52.9364      
     1200.0000     25.0929       21.6592       -86.2516      89.9256       18.6130       -70.4854      
     1400.0000     26.1422       26.7863       -104.6391     93.8753       23.7401       -88.8729      
     1600.0000     26.9947       32.1030       -123.7750     97.4237       29.0568       -108.0088     
     1800.0000     27.6797       37.5730       -143.5868     100.6443      34.5269       -127.8206     
     2000.0000     28.2228       43.1654       -164.0144     103.5899      40.1193       -148.2483     
     2200.0000     28.6476       48.8542       -185.0071     106.3006      45.8081       -169.2409     
     2400.0000     28.9754       54.6179       -206.5211     108.8079      51.5718       -190.7549     
     2600.0000     29.2256       60.4392       -228.5184     111.1376      57.3931       -212.7523     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2CO
 ====================================================================================================
   Elemental Composition:
